lower,upper,quantity,interval,source,growth_rate_hr,condition,replicate
91.66554,98.19233,rho_peri,40%,Mori et al. 2021,0.55,0.2% glucose,0.0
92.521695,97.26617499999999,rho_peri,30%,Mori et al. 2021,0.55,0.2% glucose,0.0
93.29588,96.41044000000001,rho_peri,20%,Mori et al. 2021,0.55,0.2% glucose,0.0
94.0185,95.592915,rho_peri,10%,Mori et al. 2021,0.55,0.2% glucose,0.0
94.8099,94.8099,rho_peri,median,Mori et al. 2021,0.55,0.2% glucose,0.0
73.51859,95.65060749999999,rho_peri,95%,Mori et al. 2021,0.56,0.2% glucose,0.0
75.229375,93.42933,rho_peri,90%,Mori et al. 2021,0.56,0.2% glucose,0.0
77.2148,91.24768,rho_peri,80%,Mori et al. 2021,0.56,0.2% glucose,0.0
78.456125,89.82589,rho_peri,70%,Mori et al. 2021,0.56,0.2% glucose,0.0
78.66682,89.576696,rho_peri,68%,Mori et al. 2021,0.56,0.2% glucose,0.0
79.48864,88.71406,rho_peri,60%,Mori et al. 2021,0.56,0.2% glucose,0.0
80.32625,87.703025,rho_peri,50%,Mori et al. 2021,0.56,0.2% glucose,0.0
81.10817,86.81736,rho_peri,40%,Mori et al. 2021,0.56,0.2% glucose,0.0
81.85727999999999,86.0102,rho_peri,30%,Mori et al. 2021,0.56,0.2% glucose,0.0
82.53902000000001,85.25354,rho_peri,20%,Mori et al. 2021,0.56,0.2% glucose,0.0
83.17601,84.54358,rho_peri,10%,Mori et al. 2021,0.56,0.2% glucose,0.0
83.85685,83.85685,rho_peri,median,Mori et al. 2021,0.56,0.2% glucose,0.0
58.519595,73.986825,rho_peri,95%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
59.65217,72.49481999999999,rho_peri,90%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
61.079879999999996,70.95321,rho_peri,80%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
62.008889999999994,69.95922,rho_peri,70%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
62.15926,69.7865,rho_peri,68%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
62.69532,69.1806,rho_peri,60%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
63.288175,68.47370000000001,rho_peri,50%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
63.83926,67.85973,rho_peri,40%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
64.356565,67.28769,rho_peri,30%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
64.83626,66.75108,rho_peri,20%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
65.3091,66.259935,rho_peri,10%,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
65.7767,65.7767,rho_peri,median,Mori et al. 2021,0.6817841120261757,0.2% melibiose,0.0
68.28736,104.632025,rho_peri,95%,Mori et al. 2021,0.69,0.2% glucose,0.0
69.919245,102.446,rho_peri,90%,Mori et al. 2021,0.69,0.2% glucose,0.0
71.73871,99.90794,rho_peri,80%,Mori et al. 2021,0.69,0.2% glucose,0.0
73.05308,97.98997499999999,rho_peri,70%,Mori et al. 2021,0.69,0.2% glucose,0.0
73.27825200000001,97.66565999999999,rho_peri,68%,Mori et al. 2021,0.69,0.2% glucose,0.0
74.17248000000001,96.40798,rho_peri,60%,Mori et al. 2021,0.69,0.2% glucose,0.0
75.242225,95.0107,rho_peri,50%,Mori et al. 2021,0.69,0.2% glucose,0.0
76.34643,93.66223,rho_peri,40%,Mori et al. 2021,0.69,0.2% glucose,0.0
77.58746500000001,92.251835,rho_peri,30%,Mori et al. 2021,0.69,0.2% glucose,0.0
79.08958,90.60593999999999,rho_peri,20%,Mori et al. 2021,0.69,0.2% glucose,0.0
80.97067500000001,88.40066,rho_peri,10%,Mori et al. 2021,0.69,0.2% glucose,0.0
84.59094999999999,84.59094999999999,rho_peri,median,Mori et al. 2021,0.69,0.2% glucose,0.0
69.02542,86.77082499999999,rho_peri,95%,Mori et al. 2021,0.71,0.2% glucose,0.0
70.358705,85.05977,rho_peri,90%,Mori et al. 2021,0.71,0.2% glucose,0.0
71.96898,83.30992,rho_peri,80%,Mori et al. 2021,0.71,0.2% glucose,0.0
73.01881,82.157055,rho_peri,70%,Mori et al. 2021,0.71,0.2% glucose,0.0
73.20196399999999,81.94779199999999,rho_peri,68%,Mori et al. 2021,0.71,0.2% glucose,0.0
73.83076,81.26346000000001,rho_peri,60%,Mori et al. 2021,0.71,0.2% glucose,0.0
74.504275,80.445425,rho_peri,50%,Mori et al. 2021,0.71,0.2% glucose,0.0
75.14564,79.75815,rho_peri,40%,Mori et al. 2021,0.71,0.2% glucose,0.0
75.71781,79.08740999999999,rho_peri,30%,Mori et al. 2021,0.71,0.2% glucose,0.0
76.27296,78.48464,rho_peri,20%,Mori et al. 2021,0.71,0.2% glucose,0.0
76.81512,77.91257,rho_peri,10%,Mori et al. 2021,0.71,0.2% glucose,0.0
77.36885,77.36885,rho_peri,median,Mori et al. 2021,0.71,0.2% glucose,0.0
65.5148825,82.25154500000001,rho_peri,95%,Mori et al. 2021,0.72,0.2% glucose,0.0
66.793855,80.62822000000001,rho_peri,90%,Mori et al. 2021,0.72,0.2% glucose,0.0
68.29749,78.96544999999999,rho_peri,80%,Mori et al. 2021,0.72,0.2% glucose,0.0
69.2865,77.896425,rho_peri,70%,Mori et al. 2021,0.72,0.2% glucose,0.0
69.447944,77.69366799999999,rho_peri,68%,Mori et al. 2021,0.72,0.2% glucose,0.0
70.06654,77.04242,rho_peri,60%,Mori et al. 2021,0.72,0.2% glucose,0.0
70.69267500000001,76.274475,rho_peri,50%,Mori et al. 2021,0.72,0.2% glucose,0.0
71.2887,75.63825,rho_peri,40%,Mori et al. 2021,0.72,0.2% glucose,0.0
71.83053,75.00421,rho_peri,30%,Mori et al. 2021,0.72,0.2% glucose,0.0
72.35552,74.43267999999999,rho_peri,20%,Mori et al. 2021,0.72,0.2% glucose,0.0
72.874465,73.897355,rho_peri,10%,Mori et al. 2021,0.72,0.2% glucose,0.0
73.388,73.388,rho_peri,median,Mori et al. 2021,0.72,0.2% glucose,0.0
50.753325,63.1836775,rho_peri,95%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
51.718395,61.985710000000005,rho_peri,90%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
52.85951,60.7605,rho_peri,80%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
53.5802,59.955985,rho_peri,70%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
53.701983999999996,59.834216,rho_peri,68%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
54.16664,59.36062,rho_peri,60%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
54.655325,58.798225,rho_peri,50%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
55.057680000000005,58.30054,rho_peri,40%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
55.466565,57.827735000000004,rho_peri,30%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
55.857279999999996,57.40776,rho_peri,20%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
56.258085,57.007245,rho_peri,10%,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
56.6406,56.6406,rho_peri,median,Mori et al. 2021,0.7701635339554948,40 mM glycerol + 30 mM succinate,0.0
52.947359999999996,65.53518749999999,rho_peri,95%,Mori et al. 2021,0.81,0.2% glucose,0.0
53.9608,64.350105,rho_peri,90%,Mori et al. 2021,0.81,0.2% glucose,0.0
55.10954,63.13685,rho_peri,80%,Mori et al. 2021,0.81,0.2% glucose,0.0
55.831025,62.310735,rho_peri,70%,Mori et al. 2021,0.81,0.2% glucose,0.0
55.973516000000004,62.163928,rho_peri,68%,Mori et al. 2021,0.81,0.2% glucose,0.0
56.45154,61.69772,rho_peri,60%,Mori et al. 2021,0.81,0.2% glucose,0.0
56.945949999999996,61.139175,rho_peri,50%,Mori et al. 2021,0.81,0.2% glucose,0.0
57.35111,60.62169,rho_peri,40%,Mori et al. 2021,0.81,0.2% glucose,0.0
57.762365,60.152435000000004,rho_peri,30%,Mori et al. 2021,0.81,0.2% glucose,0.0
58.15032,59.73136,rho_peri,20%,Mori et al. 2021,0.81,0.2% glucose,0.0
58.560255,59.32195,rho_peri,10%,Mori et al. 2021,0.81,0.2% glucose,0.0
58.94985,58.94985,rho_peri,median,Mori et al. 2021,0.81,0.2% glucose,0.0
49.2541125,60.7968925,rho_peri,95%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
50.179665,59.716930000000005,rho_peri,90%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
51.22784,58.56853,rho_peri,80%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
51.895644999999995,57.83576,rho_peri,70%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
52.023908,57.703432,rho_peri,68%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
52.45834,57.260220000000004,rho_peri,60%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
52.91535,56.757525,rho_peri,50%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
53.29272,56.2824,rho_peri,40%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
53.660365,55.84881,rho_peri,30%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
54.01946,55.47082,rho_peri,20%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
54.387075,55.092645,rho_peri,10%,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
54.753299999999996,54.753299999999996,rho_peri,median,Mori et al. 2021,0.8317766166719343,24 mM xylose + 20 mM oxaloacetate,0.0
46.7820825,57.6052125,rho_peri,95%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
47.67113,56.597415,rho_peri,90%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
48.64869,55.53271,rho_peri,80%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
49.273740000000004,54.850915,rho_peri,70%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
49.384352,54.732164000000004,rho_peri,68%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
49.79692,54.30552,rho_peri,60%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
50.219375,53.826425,rho_peri,50%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
50.58267,53.38908,rho_peri,40%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
50.920395,52.98468,rho_peri,30%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
51.2685,52.6271,rho_peri,20%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
51.5989,52.28099,rho_peri,10%,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
51.948049999999995,51.948049999999995,rho_peri,median,Mori et al. 2021,0.8487516496652392,12 mM arabinose,0.0
48.9332025,59.895075,rho_peri,95%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
49.77209,58.846315,rho_peri,90%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
50.795449999999995,57.762249999999995,rho_peri,80%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
51.423095,57.071214999999995,rho_peri,70%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
51.53954,56.955076000000005,rho_peri,68%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
51.944939999999995,56.52686,rho_peri,60%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
52.369075,56.0429,rho_peri,50%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
52.75181,55.61053,rho_peri,40%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
53.102325,55.18245,rho_peri,30%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
53.44424,54.81716,rho_peri,20%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
53.781975,54.48457,rho_peri,10%,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
54.12125,54.12125,rho_peri,median,Mori et al. 2021,0.9041050181216675,20 mM mannitol,0.0
42.096387500000006,51.4508675,rho_peri,95%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
42.848235,50.612514999999995,rho_peri,90%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
43.66077,49.67617,rho_peri,80%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
44.214955,49.04923,rho_peri,70%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
44.3067,48.948616,rho_peri,68%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
44.657720000000005,48.5543,rho_peri,60%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
45.032825,48.144125,rho_peri,50%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
45.35877,47.79522,rho_peri,40%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
45.6834,47.455079999999995,rho_peri,30%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
45.9835,47.14644,rho_peri,20%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
46.26763,46.83199,rho_peri,10%,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
46.5578,46.5578,rho_peri,median,Mori et al. 2021,1.1240224549620734,10 mM glucose-6-phosphate + 10 mM gluconate,0.0
86.7107475,124.90705,rho_peri,95%,Peebo et al. 2015,0.21,glucose_minimal,0.0
89.764905,121.19914999999999,rho_peri,90%,Peebo et al. 2015,0.21,glucose_minimal,0.0
92.73013999999999,117.0593,rho_peri,80%,Peebo et al. 2015,0.21,glucose_minimal,0.0
94.894655,114.5189,rho_peri,70%,Peebo et al. 2015,0.21,glucose_minimal,0.0
95.28023200000001,114.12016,rho_peri,68%,Peebo et al. 2015,0.21,glucose_minimal,0.0
96.68264,112.509,rho_peri,60%,Peebo et al. 2015,0.21,glucose_minimal,0.0
98.179025,110.8065,rho_peri,50%,Peebo et al. 2015,0.21,glucose_minimal,0.0
99.52225,109.251,rho_peri,40%,Peebo et al. 2015,0.21,glucose_minimal,0.0
100.72865,107.874,rho_peri,30%,Peebo et al. 2015,0.21,glucose_minimal,0.0
101.8842,106.565,rho_peri,20%,Peebo et al. 2015,0.21,glucose_minimal,0.0
102.98555,105.35045,rho_peri,10%,Peebo et al. 2015,0.21,glucose_minimal,0.0
104.1345,104.1345,rho_peri,median,Peebo et al. 2015,0.21,glucose_minimal,0.0
78.3482425,112.503225,rho_peri,95%,Peebo et al. 2015,0.22,glucose_minimal,0.0
81.08008500000001,109.1951,rho_peri,90%,Peebo et al. 2015,0.22,glucose_minimal,0.0
83.72547,105.49810000000001,rho_peri,80%,Peebo et al. 2015,0.22,glucose_minimal,0.0
85.66569,103.23715,rho_peri,70%,Peebo et al. 2015,0.22,glucose_minimal,0.0
86.02606399999999,102.86232,rho_peri,68%,Peebo et al. 2015,0.22,glucose_minimal,0.0
87.28244000000001,101.429,rho_peri,60%,Peebo et al. 2015,0.22,glucose_minimal,0.0
88.62174999999999,99.909825,rho_peri,50%,Peebo et al. 2015,0.22,glucose_minimal,0.0
89.8237,98.53502999999999,rho_peri,40%,Peebo et al. 2015,0.22,glucose_minimal,0.0
90.896885,97.28607000000001,rho_peri,30%,Peebo et al. 2015,0.22,glucose_minimal,0.0
91.92211999999999,96.11382,rho_peri,20%,Peebo et al. 2015,0.22,glucose_minimal,0.0
92.92081,95.02945,rho_peri,10%,Peebo et al. 2015,0.22,glucose_minimal,0.0
93.95345,93.95345,rho_peri,median,Peebo et al. 2015,0.22,glucose_minimal,0.0
83.785845,119.28415,rho_peri,95%,Peebo et al. 2015,0.25,rich,0.0
86.62359500000001,115.7122,rho_peri,90%,Peebo et al. 2015,0.25,rich,0.0
89.39932,111.89920000000001,rho_peri,80%,Peebo et al. 2015,0.25,rich,0.0
91.39766,109.56804999999999,rho_peri,70%,Peebo et al. 2015,0.25,rich,0.0
91.752132,109.19015999999999,rho_peri,68%,Peebo et al. 2015,0.25,rich,0.0
93.06046,107.6992,rho_peri,60%,Peebo et al. 2015,0.25,rich,0.0
94.43367500000001,106.13475,rho_peri,50%,Peebo et al. 2015,0.25,rich,0.0
95.70228,104.7083,rho_peri,40%,Peebo et al. 2015,0.25,rich,0.0
96.814915,103.429,rho_peri,30%,Peebo et al. 2015,0.25,rich,0.0
97.87334,102.2364,rho_peri,20%,Peebo et al. 2015,0.25,rich,0.0
98.911395,101.10135,rho_peri,10%,Peebo et al. 2015,0.25,rich,0.0
99.9644,99.9644,rho_peri,median,Peebo et al. 2015,0.25,rich,0.0
74.839185,106.181125,rho_peri,95%,Peebo et al. 2015,0.26,glucose_minimal,0.0
77.334165,103.0372,rho_peri,90%,Peebo et al. 2015,0.26,glucose_minimal,0.0
79.80267,99.67196,rho_peri,80%,Peebo et al. 2015,0.26,glucose_minimal,0.0
81.566365,97.618145,rho_peri,70%,Peebo et al. 2015,0.26,glucose_minimal,0.0
81.869152,97.2767,rho_peri,68%,Peebo et al. 2015,0.26,glucose_minimal,0.0
83.02835999999999,95.97078,rho_peri,60%,Peebo et al. 2015,0.26,glucose_minimal,0.0
84.24397499999999,94.56902500000001,rho_peri,50%,Peebo et al. 2015,0.26,glucose_minimal,0.0
85.36632999999999,93.31537,rho_peri,40%,Peebo et al. 2015,0.26,glucose_minimal,0.0
86.34515,92.19256,rho_peri,30%,Peebo et al. 2015,0.26,glucose_minimal,0.0
87.27138,91.13182,rho_peri,20%,Peebo et al. 2015,0.26,glucose_minimal,0.0
88.198665,90.136275,rho_peri,10%,Peebo et al. 2015,0.26,glucose_minimal,0.0
89.131,89.131,rho_peri,median,Peebo et al. 2015,0.26,glucose_minimal,0.0
79.841345,111.4311,rho_peri,95%,Peebo et al. 2015,0.31,glucose_minimal,0.0
82.325615,108.27510000000001,rho_peri,90%,Peebo et al. 2015,0.31,glucose_minimal,0.0
84.81884,104.8931,rho_peri,80%,Peebo et al. 2015,0.31,glucose_minimal,0.0
86.61818000000001,102.8603,rho_peri,70%,Peebo et al. 2015,0.31,glucose_minimal,0.0
86.928304,102.50515999999999,rho_peri,68%,Peebo et al. 2015,0.31,glucose_minimal,0.0
88.0962,101.2202,rho_peri,60%,Peebo et al. 2015,0.31,glucose_minimal,0.0
89.325175,99.8023,rho_peri,50%,Peebo et al. 2015,0.31,glucose_minimal,0.0
90.45324,98.50125,rho_peri,40%,Peebo et al. 2015,0.31,glucose_minimal,0.0
91.46146,97.37797499999999,rho_peri,30%,Peebo et al. 2015,0.31,glucose_minimal,0.0
92.42660000000001,96.28468,rho_peri,20%,Peebo et al. 2015,0.31,glucose_minimal,0.0
93.32742999999999,95.309045,rho_peri,10%,Peebo et al. 2015,0.31,glucose_minimal,0.0
94.27285,94.27285,rho_peri,median,Peebo et al. 2015,0.31,glucose_minimal,0.0
87.40863,120.39829999999999,rho_peri,95%,Peebo et al. 2015,0.35,rich,0.0
89.946285,117.1841,rho_peri,90%,Peebo et al. 2015,0.35,rich,0.0
92.59807,113.6594,rho_peri,80%,Peebo et al. 2015,0.35,rich,0.0
94.526825,111.495,rho_peri,70%,Peebo et al. 2015,0.35,rich,0.0
94.869708,111.14764000000001,rho_peri,68%,Peebo et al. 2015,0.35,rich,0.0
96.02274,109.8422,rho_peri,60%,Peebo et al. 2015,0.35,rich,0.0
97.3465,108.2935,rho_peri,50%,Peebo et al. 2015,0.35,rich,0.0
98.52238,106.9703,rho_peri,40%,Peebo et al. 2015,0.35,rich,0.0
99.57079,105.76535,rho_peri,30%,Peebo et al. 2015,0.35,rich,0.0
100.58200000000001,104.643,rho_peri,20%,Peebo et al. 2015,0.35,rich,0.0
101.539,103.59245,rho_peri,10%,Peebo et al. 2015,0.35,rich,0.0
102.51400000000001,102.51400000000001,rho_peri,median,Peebo et al. 2015,0.35,rich,0.0
64.422915,88.4382525,rho_peri,95%,Peebo et al. 2015,0.36,glucose_minimal,0.0
66.256485,86.11644,rho_peri,90%,Peebo et al. 2015,0.36,glucose_minimal,0.0
68.18904,83.52901,rho_peri,80%,Peebo et al. 2015,0.36,glucose_minimal,0.0
69.608395,81.96376000000001,rho_peri,70%,Peebo et al. 2015,0.36,glucose_minimal,0.0
69.85242000000001,81.71081600000001,rho_peri,68%,Peebo et al. 2015,0.36,glucose_minimal,0.0
70.68908,80.77656,rho_peri,60%,Peebo et al. 2015,0.36,glucose_minimal,0.0
71.650325,79.639925,rho_peri,50%,Peebo et al. 2015,0.36,glucose_minimal,0.0
72.51637000000001,78.67832,rho_peri,40%,Peebo et al. 2015,0.36,glucose_minimal,0.0
73.277165,77.799175,rho_peri,30%,Peebo et al. 2015,0.36,glucose_minimal,0.0
74.01653999999999,76.9892,rho_peri,20%,Peebo et al. 2015,0.36,glucose_minimal,0.0
74.716585,76.20718,rho_peri,10%,Peebo et al. 2015,0.36,glucose_minimal,0.0
75.41435,75.41435,rho_peri,median,Peebo et al. 2015,0.36,glucose_minimal,0.0
56.764635,76.7967,rho_peri,95%,Peebo et al. 2015,0.41,glucose_minimal,0.0
58.24524,74.85803,rho_peri,90%,Peebo et al. 2015,0.41,glucose_minimal,0.0
59.92425,72.73134,rho_peri,80%,Peebo et al. 2015,0.41,glucose_minimal,0.0
61.101185,71.42151,rho_peri,70%,Peebo et al. 2015,0.41,glucose_minimal,0.0
61.301283999999995,71.173812,rho_peri,68%,Peebo et al. 2015,0.41,glucose_minimal,0.0
61.98608,70.39984,rho_peri,60%,Peebo et al. 2015,0.41,glucose_minimal,0.0
62.7844,69.46430000000001,rho_peri,50%,Peebo et al. 2015,0.41,glucose_minimal,0.0
63.52518,68.66461,rho_peri,40%,Peebo et al. 2015,0.41,glucose_minimal,0.0
64.162065,67.91891,rho_peri,30%,Peebo et al. 2015,0.41,glucose_minimal,0.0
64.771,67.27098000000001,rho_peri,20%,Peebo et al. 2015,0.41,glucose_minimal,0.0
65.35813,66.61376,rho_peri,10%,Peebo et al. 2015,0.41,glucose_minimal,0.0
65.93325,65.93325,rho_peri,median,Peebo et al. 2015,0.41,glucose_minimal,0.0
92.26587,124.52002499999999,rho_peri,95%,Peebo et al. 2015,0.42,rich,0.0
94.6531,121.34005,rho_peri,90%,Peebo et al. 2015,0.42,rich,0.0
97.35237000000001,117.96679999999999,rho_peri,80%,Peebo et al. 2015,0.42,rich,0.0
99.24578000000001,115.84975,rho_peri,70%,Peebo et al. 2015,0.42,rich,0.0
99.57922400000001,115.45215999999999,rho_peri,68%,Peebo et al. 2015,0.42,rich,0.0
100.6634,114.2012,rho_peri,60%,Peebo et al. 2015,0.42,rich,0.0
101.957,112.69874999999999,rho_peri,50%,Peebo et al. 2015,0.42,rich,0.0
103.136,111.4173,rho_peri,40%,Peebo et al. 2015,0.42,rich,0.0
104.173,110.22135,rho_peri,30%,Peebo et al. 2015,0.42,rich,0.0
105.1546,109.1764,rho_peri,20%,Peebo et al. 2015,0.42,rich,0.0
106.09564999999999,108.11545,rho_peri,10%,Peebo et al. 2015,0.42,rich,0.0
107.029,107.029,rho_peri,median,Peebo et al. 2015,0.42,rich,0.0
78.922825,105.557025,rho_peri,95%,Peebo et al. 2015,0.45,rich,0.0
80.896145,103.00814999999999,rho_peri,90%,Peebo et al. 2015,0.45,rich,0.0
83.20792,100.2372,rho_peri,80%,Peebo et al. 2015,0.45,rich,0.0
84.72737000000001,98.479325,rho_peri,70%,Peebo et al. 2015,0.45,rich,0.0
84.996392,98.18487599999999,rho_peri,68%,Peebo et al. 2015,0.45,rich,0.0
85.9319,97.11086,rho_peri,60%,Peebo et al. 2015,0.45,rich,0.0
87.00065000000001,95.88485,rho_peri,50%,Peebo et al. 2015,0.45,rich,0.0
87.95224999999999,94.84199,rho_peri,40%,Peebo et al. 2015,0.45,rich,0.0
88.84461,93.822735,rho_peri,30%,Peebo et al. 2015,0.45,rich,0.0
89.62676,92.97566,rho_peri,20%,Peebo et al. 2015,0.45,rich,0.0
90.414575,92.078695,rho_peri,10%,Peebo et al. 2015,0.45,rich,0.0
91.195,91.195,rho_peri,median,Peebo et al. 2015,0.45,rich,0.0
47.4324225,63.292652499999996,rho_peri,95%,Peebo et al. 2015,0.46,glucose_minimal,0.0
48.617605,61.74845,rho_peri,90%,Peebo et al. 2015,0.46,glucose_minimal,0.0
49.98774,60.11879,rho_peri,80%,Peebo et al. 2015,0.46,glucose_minimal,0.0
50.906255,59.073975,rho_peri,70%,Peebo et al. 2015,0.46,glucose_minimal,0.0
51.0591,58.904996,rho_peri,68%,Peebo et al. 2015,0.46,glucose_minimal,0.0
51.62756,58.265,rho_peri,60%,Peebo et al. 2015,0.46,glucose_minimal,0.0
52.2556,57.53845,rho_peri,50%,Peebo et al. 2015,0.46,glucose_minimal,0.0
52.821079999999995,56.910470000000004,rho_peri,40%,Peebo et al. 2015,0.46,glucose_minimal,0.0
53.35246,56.31309,rho_peri,30%,Peebo et al. 2015,0.46,glucose_minimal,0.0
53.8164,55.80172,rho_peri,20%,Peebo et al. 2015,0.46,glucose_minimal,0.0
54.278975,55.27376,rho_peri,10%,Peebo et al. 2015,0.46,glucose_minimal,0.0
54.75595,54.75595,rho_peri,median,Peebo et al. 2015,0.46,glucose_minimal,0.0
40.9414075,53.907875,rho_peri,95%,Peebo et al. 2015,0.51,glucose_minimal,0.0
41.912385,52.62475499999999,rho_peri,90%,Peebo et al. 2015,0.51,glucose_minimal,0.0
43.0542,51.32784,rho_peri,80%,Peebo et al. 2015,0.51,glucose_minimal,0.0
43.80269,50.48919,rho_peri,70%,Peebo et al. 2015,0.51,glucose_minimal,0.0
43.925984,50.342048,rho_peri,68%,Peebo et al. 2015,0.51,glucose_minimal,0.0
44.39124,49.812599999999996,rho_peri,60%,Peebo et al. 2015,0.51,glucose_minimal,0.0
44.892,49.228975,rho_peri,50%,Peebo et al. 2015,0.51,glucose_minimal,0.0
45.35988,48.70942,rho_peri,40%,Peebo et al. 2015,0.51,glucose_minimal,0.0
45.793495,48.222905,rho_peri,30%,Peebo et al. 2015,0.51,glucose_minimal,0.0
46.202239999999996,47.79398,rho_peri,20%,Peebo et al. 2015,0.51,glucose_minimal,0.0
46.561155,47.379645000000004,rho_peri,10%,Peebo et al. 2015,0.51,glucose_minimal,0.0
46.9594,46.9594,rho_peri,median,Peebo et al. 2015,0.51,glucose_minimal,0.0
69.946975,91.6392,rho_peri,95%,Peebo et al. 2015,0.53,rich,0.0
71.556515,89.44458,rho_peri,90%,Peebo et al. 2015,0.53,rich,0.0
73.50163,87.27886,rho_peri,80%,Peebo et al. 2015,0.53,rich,0.0
74.734335,85.913115,rho_peri,70%,Peebo et al. 2015,0.53,rich,0.0
74.94009199999999,85.641136,rho_peri,68%,Peebo et al. 2015,0.53,rich,0.0
