quantity,source,growth_rate_hr,mean_val,lower,upper
rho_biomass,Peebo et al. 2015,0.35,352.69707350000004,291.29400000000004,427.41445
rho_biomass,Peebo et al. 2015,0.42,354.60642675,297.1543,424.370225
rho_biomass,Peebo et al. 2015,0.45,362.60370825,305.567125,432.1362250000001
rho_biomass,Peebo et al. 2015,0.53,366.3683470000001,312.4459,430.90350000000007
rho_biomass,Peebo et al. 2015,0.55,373.072531,319.17435,437.17862500000007
rho_biomass,Peebo et al. 2015,0.63,371.79548825000006,322.14475,430.786125
rho_biomass,Peebo et al. 2015,0.65,381.44515225000004,331.269975,441.087
rho_biomass,Peebo et al. 2015,0.73,364.50227975,319.748425,418.308575
rho_biomass,Peebo et al. 2015,0.74,382.181516,335.53495000000004,438.1197250000001
rho_biomass,Peebo et al. 2015,0.78,388.12271725,341.93057500000003,443.05575000000005
rho_biomass,Peebo et al. 2015,0.82,404.24035875000004,356.8658,460.22085000000004
rho_biomass,Schmidt et al. 2016,0.66,343.75508825,299.319275,397.10575
rho_biomass,Schmidt et al. 2016,0.3,331.58003149999996,271.4438,405.33715
rho_biomass,Schmidt et al. 2016,0.12,330.01144750000003,259.614375,416.1336
rho_biomass,Schmidt et al. 2016,0.2,325.49618599999997,260.51085,404.318575
rho_biomass,Schmidt et al. 2016,0.35,317.28813375000004,262.0493,384.504325
rho_biomass,Schmidt et al. 2016,0.5,328.70484675,279.1284,388.640675
rho_biomass,Schmidt et al. 2016,0.65,345.04860349999996,299.660975,398.9997
rho_biomass,Schmidt et al. 2016,0.42,332.06361925,278.2636,397.3928
rho_biomass,Schmidt et al. 2016,0.26,329.11165075,267.3469,404.53580000000005
rho_biomass,Schmidt et al. 2016,0.46,335.125696,282.92365,398.65100000000007
rho_biomass,Schmidt et al. 2016,0.58,349.99205850000004,300.613275,408.53327500000006
rho_biomass,Schmidt et al. 2016,0.47,341.74343624999995,288.66775,405.77057500000006
rho_biomass,Schmidt et al. 2016,1.27,306.81204325,266.56965,351.13435000000004
rho_biomass,Schmidt et al. 2016,1.9,297.14260475,233.27325,373.915925
rho_biomass,Schmidt et al. 2016,0.47,330.8730110000001,279.4849,392.86307500000004
rho_biomass,Schmidt et al. 2016,0.55,331.53494925,283.637325,388.5033250000001
rho_biomass,Schmidt et al. 2016,0.63,324.92239925,281.5313,376.475975
rho_biomass,Schmidt et al. 2016,0.4,329.21014575,274.61955,395.696275
rho_biomass,Schmidt et al. 2016,0.44,338.25753925000004,284.421225,403.87825
rho_biomass,Schmidt et al. 2016,0.55,347.21670875,297.05395,406.8792000000001
rho_biomass,Soufi et al. 2015,0.6931471805599453,303.26885424999995,265.087025,349.18602500000003
rho_biomass,Valgepea et al. 2013,0.11,367.24675425,288.410725,463.91195000000005
rho_biomass,Valgepea et al. 2013,0.21,370.1663185,297.0064,458.64297500000004
rho_biomass,Valgepea et al. 2013,0.31,380.08761,311.867675,463.92695000000003
rho_biomass,Valgepea et al. 2013,0.4,387.70549675000007,323.41545,466.004675
rho_biomass,Valgepea et al. 2013,0.49,397.19440799999995,336.7588,470.25345
M_cyto,This Study,0.859,195.96321025,180.33555,212.425025
M_cyto,This Study,0.854,193.75553349999998,178.297075,210.082425
M_cyto,This Study,0.674,162.80820574999998,149.178575,177.4119
M_cyto,This Study,0.619,155.270491,141.872875,169.783075
M_cyto,This Study,0.884,194.51408675,179.112775,210.732475
M_cyto,This Study,0.7,168.94372175,154.92275,183.88915
M_cyto,This Study,0.632,157.67850925,144.15247499999998,172.298575
M_cyto,This Study,0.609,153.2592265,139.99132500000002,167.67604999999998
M_cyto,This Study,2.269,625.9461347499999,504.10222500000003,770.852975
M_cyto,This Study,1.477,323.85409125,287.663825,362.723625
M_cyto,This Study,2.273,644.226919,518.640875,793.7315000000001
M_cyto,This Study,1.303,281.94965824999997,254.8244,311.035375
M_cyto,This Study,0.354,124.6031195,111.452725,139.303975
M_cyto,This Study,0.385,125.557068,112.62595,140.009625
M_peri,This Study,0.859,15.811213174999999,14.550265,17.1395
M_peri,This Study,0.854,15.748603074999998,14.492125,17.075635000000002
M_peri,This Study,0.674,20.06657645,18.386747500000002,21.866609999999998
M_peri,This Study,0.619,20.201008225,18.45802,22.089109999999998
M_peri,This Study,0.884,18.082968275,16.65118,19.590742499999998
M_peri,This Study,0.7,14.571396024999999,13.3620775,15.860415
M_peri,This Study,0.632,19.209564475,17.561735000000002,20.9907675
M_peri,This Study,0.609,20.63104895,18.8449725,22.571805
M_peri,This Study,2.269,26.541885750000002,21.3753675,32.68640250000001
M_peri,This Study,1.477,22.321261200000002,19.8268525,25.00035
M_peri,This Study,2.273,22.189216300000002,17.863592500000003,27.338630000000002
M_peri,This Study,1.303,18.410256500000003,16.6390375,20.3094875
M_peri,This Study,0.354,18.144526775,16.2295175,20.285287500000003
M_peri,This Study,0.385,20.240522325,18.15599,22.5703
M_mem,This Study,0.859,27.5498408,25.352837500000003,29.8642025
M_mem,This Study,0.854,28.872437474999998,26.568962499999998,31.305365
M_mem,This Study,0.674,23.997143375,21.9882375,26.14973
M_mem,This Study,0.619,22.3795466,20.44859,24.4713125
M_mem,This Study,0.884,31.278647675,28.801965,33.8865775
M_mem,This Study,0.7,27.242174675,24.981260000000002,29.652027500000003
M_mem,This Study,0.632,23.011458400000002,21.03752,25.14518
M_mem,This Study,0.609,22.39942435,20.46022,24.506505
M_mem,This Study,2.269,84.049304175,67.688695,103.50655000000002
M_mem,This Study,1.477,45.034123125,40.001599999999996,50.439205
M_mem,This Study,2.273,72.48477374999999,58.3545475,89.3061075
M_mem,This Study,1.303,40.22981887500001,36.35947,44.3798975
M_mem,This Study,0.354,17.662813175000004,15.79872,19.74678
M_mem,This Study,0.385,18.594950825,16.6798925,20.7352925
rho_cyto,This Study,0.859,280.61893849999996,258.24035,304.193025
rho_cyto,This Study,0.854,291.54802275000003,268.287625,316.115625
rho_cyto,This Study,0.674,323.93196850000004,296.81415,352.98877500000003
rho_cyto,This Study,0.619,307.07107575000003,280.57577499999996,335.77215
rho_cyto,This Study,0.884,282.569949,260.19570000000004,306.130675
rho_cyto,This Study,0.7,266.8094045,244.66559999999998,290.411275
rho_cyto,This Study,0.632,327.76285600000006,299.646875,358.15415
rho_cyto,This Study,0.609,288.97751275,263.9602,316.161075
rho_cyto,This Study,2.269,299.27380524999995,241.01862500000001,368.5560500000001
rho_cyto,This Study,1.477,208.699131,185.376625,233.74735
rho_cyto,This Study,2.273,275.00508399999995,221.39565,338.825325
rho_cyto,This Study,1.303,176.23231775,159.277625,194.41285000000002
rho_cyto,This Study,0.354,292.5127485,261.641025,327.024625
rho_cyto,This Study,0.385,281.91313625,252.878875,314.3624
rho_peri,This Study,0.859,115.6847485,106.45875000000001,125.403
rho_peri,This Study,0.854,119.82958325,110.269425,129.92725
rho_peri,This Study,0.674,178.52826124999999,163.583525,194.542975
rho_peri,This Study,0.619,183.06305274999997,167.26747500000002,200.1731
rho_peri,This Study,0.884,139.50216,128.45585,151.13335
rho_peri,This Study,0.7,115.82985529999999,106.216825,126.07612499999999
rho_peri,This Study,0.632,179.654568,164.2434,196.31262500000003
rho_peri,This Study,0.609,183.1429105,167.287425,200.37105
rho_peri,This Study,2.269,95.320114675,76.76558,117.38687500000002
rho_peri,This Study,1.477,101.818963475,90.4407225,114.03915
rho_peri,This Study,2.273,72.419114125,58.30165,89.225205
rho_peri,This Study,1.303,80.70249275,72.9383375,89.0277925
rho_peri,This Study,0.354,188.95627425,169.014075,211.25000000000003
rho_peri,This Study,0.385,205.22709775,184.090925,228.85
sigma_mem,This Study,0.859,2.5196489925,2.3187142499999998,2.73131025
sigma_mem,This Study,0.854,2.746094525,2.527007,2.977496
sigma_mem,This Study,0.674,2.6687214525,2.445313,2.90810475
sigma_mem,This Study,0.619,2.5350642875000005,2.316335,2.77201125
sigma_mem,This Study,0.884,3.0162629525000004,2.7774365,3.26775725
sigma_mem,This Study,0.7,2.7068933525000003,2.482236,2.94635275
sigma_mem,This Study,0.632,2.69014007,2.45938075,2.9395795
sigma_mem,This Study,0.609,2.48551102,2.27033425,2.7193205000000003
sigma_mem,This Study,2.269,3.7730877274999997,3.03863525,4.64656425
sigma_mem,This Study,1.477,2.5678027300000004,2.28085275,2.8759987500000004
sigma_mem,This Study,2.273,2.957113825,2.3806457500000002,3.6433672500000003
sigma_mem,This Study,1.303,2.2043736925,1.9922927499999998,2.4317805000000003
sigma_mem,This Study,0.354,2.2992466750000005,2.0565865,2.57052625
sigma_mem,This Study,0.385,2.3567745875,2.114049,2.62805175
rho_rib,This Study,0.859,61.4068331,56.50976,66.565405
rho_rib,This Study,0.854,63.55172595,58.481495,68.90694
rho_rib,This Study,0.674,64.21014815,58.83493,69.9698525
rho_rib,This Study,0.619,59.92586042499999,54.755272500000004,65.52703
rho_rib,This Study,0.884,68.51256289999999,63.087725,74.225065
rho_rib,This Study,0.7,62.36669929999999,57.1906075,67.8837625
rho_rib,This Study,0.632,69.046487875,63.1236625,75.44864500000001
rho_rib,This Study,0.609,60.388890724999996,55.1608625,66.069615
rho_rib,This Study,2.269,100.815438275,81.191175,124.15405000000001
rho_rib,This Study,1.477,50.97608605,45.2794625,57.094370000000005
rho_rib,This Study,2.273,101.9823694,82.1018075,125.64897500000001
rho_rib,This Study,1.303,45.81613839999999,41.4083025,50.5425225
rho_rib,This Study,0.354,42.218334424999995,37.7625725,47.199467500000004
rho_rib,This Study,0.385,43.22914365,38.7769825,48.205015
rho_rrna,This Study,0.859,134.72319725000003,123.979675,146.041
rho_rrna,This Study,0.854,139.42897250000001,128.305325,151.1783
rho_rrna,This Study,0.674,140.87351850000002,129.080625,153.509775
rho_rrna,This Study,0.619,131.47402350000002,120.13017500000001,143.76305
rho_rrna,This Study,0.884,150.312777,138.410825,162.845375
rho_rrna,This Study,0.7,136.82909275,125.47279999999999,148.93314999999998
rho_rrna,This Study,0.632,151.48417425,138.489475,165.530525
rho_rrna,This Study,0.609,132.48989425000002,121.019975,144.953025
rho_rrna,This Study,2.269,221.183498,178.128725,272.3877
rho_rrna,This Study,1.477,111.83871335,99.340755,125.26225
rho_rrna,This Study,2.273,223.74367925,180.126925,275.66735
rho_rrna,This Study,1.303,100.518068875,90.8475325,110.8875
rho_rrna,This Study,0.354,92.62469222499999,82.84906,103.552475
rho_rrna,This Study,0.385,94.842351425,85.0746575,105.75947500000001
rho_rna,This Study,0.859,168.40399875,154.973625,182.55102499999998
rho_rna,This Study,0.854,174.286206,160.381175,188.972375
rho_rna,This Study,0.674,176.09189525,161.35055,191.88795000000002
rho_rna,This Study,0.619,164.342524,150.162725,179.703075
rho_rna,This Study,0.884,187.89097175,173.0138,203.55745
rho_rna,This Study,0.7,171.03636575,156.84175000000002,186.166175
rho_rna,This Study,0.632,189.35522949999998,173.11235,206.912675
rho_rna,This Study,0.609,165.61235200000002,151.27495,181.19105
rho_rna,This Study,2.269,276.47938024999996,222.66165,340.48437500000006
rho_rna,This Study,1.477,139.79839425,124.17607500000001,156.57755
rho_rna,This Study,2.273,279.67960025,225.15865,344.584425
rho_rna,This Study,1.303,125.64758275,113.55917500000001,138.6096
rho_rna,This Study,0.354,115.780865075,103.561825,129.44085
rho_rna,This Study,0.385,118.552941575,106.34295,132.1986
rho_biomass,This Study,0.859,449.02293549999996,413.214,486.744025
rho_biomass,This Study,0.854,465.83425674999995,428.669775,505.088025
rho_biomass,This Study,0.674,500.0238635,458.1647,544.8767250000001
rho_biomass,This Study,0.619,471.4136065,430.7385,515.4752500000001
rho_biomass,This Study,0.884,470.46091824999996,433.209475,509.68715
rho_biomass,This Study,0.7,437.84577499999995,401.50735,476.57845
rho_biomass,This Study,0.632,517.11806875,472.759225,565.0668250000001
rho_biomass,This Study,0.609,454.589862,415.23515000000003,497.352125
rho_biomass,This Study,2.269,575.7531840000001,463.680275,709.0404500000001
rho_biomass,This Study,1.477,348.49752325,309.5527,390.3249
rho_biomass,This Study,2.273,554.6846884999999,446.553325,683.4087750000001
rho_biomass,This Study,1.303,301.87989374999995,272.8368,333.021475
rho_biomass,This Study,0.354,408.29360499999996,365.20285,456.465475
rho_biomass,This Study,0.385,400.46607425,359.222825,446.56100000000004
